abrase,0
abrasion,0.00560
abrasive,-0.060614400000000006
abrasiveness,-0.04304
abreact,-0.39584
abreaction,0.17826
abreast,-0.035801700000000006
abridge,0
abridged,0
abridgement,0
abridger,0
abridgment,0
abroach,0
abroad,0.0
abrocoma,0
abrocome,0
abrogate,0
abrogation,0
abrogator,0
abronia,0
abrupt,-0.43132
abruption,0
abruptly-pinnate,0.15793
abruptly,0
abruptness,0.06405
abruzzi,0
abs,0
abscess,0
abscessed,-0.34088
abscise,0
abscissa,0
abscission,0
abscond,0
absconder,0.17826
abscondment,0
abseil,0.0
abseiler,0
absence,-0.29934
absent,-0.076131
absentee,-0.275
absenteeism,0.12208
absently,0.21734
absentminded,0.08478
absentmindedly,0.21734
absentmindedness,0.08478
absinth,0
absinthe,0
absolute,0.1199322
absolutely,0.21734
absoluteness,0.15199
absolution,0
absolutism,-0.15856
absolutist,0.0
absolutistic,0
absolve,0.3
absolved,0.375
absolver,0.15793
absolvitory,0.15793
absorb,0.15161
absorbable,0.21734
absorbance,0
absorbate,0.21734
absorbed,0.05433
absorbefacient,0.17826
absorbency,0
absorbent,0.0
absorber,0
absorbing,0.21734
absorptance,0
absorption,0.04895
absorptive,0
absorptivity,0
absquatulate,0
abstain,-0.19771
abstainer,0
abstemious,0.12604
abstemiously,0.15793
abstemiousness,-0.12940
abstention,0.04030
abstentious,-0.38925
abstinence,-0.38301
abstinent,-0.1284525
abstract,0.0410509
abstracted,0.08478
abstractedly,0.21734
abstractedness,0
abstracter,0
abstraction,0
abstractionism,-0.09134
abstractionist,0.0
abstractive,0.17826
abstractly,0
abstractness,-0.01819
abstractor,0
abstruse,-0.03118
abstrusely,-0.19821
abstruseness,0.09162
abstrusity,0.17826
absurd,-0.048315300000000005
absurdity,-0.23892
absurdly,0
absurdness,0
abudefduf,0
abuja,0
abukir,0
abulia,0
abulic,-0.42036
abundance,0
abundant,0.60260
abundantly,0
abuse,-0.8
abused,-0.575
abuser,-0.65
abusive,-0.8
abusively,-0.7
abut,0
abutilon,0
abutment,0
abutter,0
abuzz,0
abvolt,0
abwatt,0
aby,-0.07997
abydos,0
abye,-0.07997
abyla,0
abysm,0
abysmal,-0.34265
abysmally,-0.42036
abyss,0
abyssal,0
abyssinia,0
abyssinian,0
ac,0
acacia,0
academe,0
academia,0
academic,0.1425633
academically,0.12208
academician,0.08411
academicianship,0
academicism,-0.07997
academism,-0.07997
academy,0.03539
acadia,0
acadian,0
acalypha,0
acantha,0
acanthaceae,0
acanthion,0
acanthisitta,0
acanthisittidae,0
acanthocephala,0
acanthocephalan,-0.19821
acanthocereus,0
acanthocybium,0
acanthocyte,-0.07997
acanthocytosis,-0.07997
acanthoid,0.12208
acantholysis,0
acanthoma,0
acanthophis,0
acanthopterygian,0
acanthopterygii,0.12208
acanthoscelides,0
acanthosis,0
acanthotic,0
acanthous,0.12208
acanthuridae,0
acanthurus,0
acanthus,0
acapnia,0
acapnial,0
acapnic,0
acapnotic,0
acapulco,0
acaracide,0
acardia,-0.34088
acariasis,0
acaricide,0
acarid,0
acaridae,0
acaridiasis,0
acarina,0
acarine,0
acariosis,0
acarophobia,-0.07997
acarpellous,0
acarpelous,0
acarpous,-0.28345
acarus,0
acaryote,-0.28345
acatalectic,-0.18810320000000003
acataphasia,-0.34088
acathexia,-0.28345
acathexis,-0.28345
acaudal,-0.19821
acaudate,-0.19821
acaulescent,0.15793
acc,0
accede,-0.00332
accelerando,0.0
accelerate,0
accelerated,0
acceleration,0
accelerative,-0.06110
accelerator,0
acceleratory,-0.06110
accelerometer,0
accent,0.1093092
accented,0
accenting,0.12208
accentor,0
accentual,0
accentuate,0
accentuation,0.10670
accept,0.4
acceptability,0.275
acceptable,0.325
acceptableness,0.325
acceptably,0.375
acceptance,0.5
acceptant,0.4
acceptation,0.325
accepted,0.275
accepting,0.4
acceptive,0.06992
acceptor,0
access,0.0
accessary,0.058825800000000004
accessibility,0.17537
accessible,0.39061
accession,0.0058641000000000006
accessional,0.12208
accessorial,0.17826
accessory,0.0815456
accho,0
acciaccatura,0
accidence,0
accident-prone,-0.07997
accident,-0.525
accidental,-0.075
accidentally,-0.35
accipiter,0
accipitridae,0
accipitriformes,0
accipitrine,0
acclaim,0.2502014
acclamation,0.28394
acclimate,-0.28345
acclimation,0
acclimatisation,0
acclimatise,-0.28345
acclimatization,0
acclimatize,-0.28345
acclivitous,0
acclivity,0
accolade,0.21734
accommodate,0.28026
accommodating,0.21734
accommodatingly,0
accommodation,0.48060
accommodational,0
accommodative,0.34273
accommodator,0
accompanied,0
accompaniment,0
accompanist,0
accompany,0
accompanying,0
accompanyist,0
accomplice,0
accomplish,0.45
accomplishable,0.15793
accomplished,0.475
accomplishment,0.76638
accord,0.3069865
accordance,-0.08406
accordant,0.23008
according,0.10670
accordingly,0.05866
accordion,0
accordionist,0
accost,0.10670
accouchement,0
accoucheur,0
accoucheuse,0
account,0.0318714
accountability,0
accountable,0
accountancy,0
accountant,0
accountantship,0
accounting,0
accouter,0
accoutered,0
accouterment,-0.28345
accoutre,0
accoutred,0
accoutrement,-0.28345
accra,0
accredit,0
accreditation,0
accredited,0
accrete,0
accretion,0.08080
accretionary,-0.28345
accretive,-0.19821
accroides,0
accrual,0
accrue,0
accrued,0
accruement,0
acculturate,0
acculturation,0.16190
acculturational,0
acculturative,0
accumbent,-0.07997
accumulate,0
accumulated,0
accumulation,-0.09325
accumulative,0.17964
accumulator,0
accuracy,0.33081
accurate,0.61745
accurately,0.15754
accurse,-0.06110
accursed,-0.44531
accurst,-0.19821
accusal,0
accusation,-0.25
accusative,-0.0551166
accusatorial,0
accusatory,-0.34088
accuse,-0.2
accused,-0.3
accuser,-0.08901
accusing,-0.175
accusingly,0.08478
accusive,-0.34088
accustom,0
accustomed,0.21690
ace,0.337611628
acebutolol,0
acedia,-0.01819
acellular,-0.34088
acentric,-0.29522
acephalia,-0.34088
acephalism,-0.34088
acephalous,0.04030
acephaly,-0.34088
acer,0
aceraceae,0
acerate,0
acerb,-0.32244
acerbate,-0.18454
acerbic,-0.32244
acerbity,-0.37434
acerola,0
acerose,0
acervate,0
acervulus,0
acetabular,0
acetabulum,0
acetal,0
acetaldehyde,0
acetaldol,0
acetamide,0
acetaminophen,-0.34088
acetanilid,0
acetanilide,0
acetate,0
acetic,0
acetify,-0.02960
acetin,-0.07997
acetone,0
acetonemia,-0.19821
acetonic,0
acetonuria,-0.34088
acetophenetidin,0
acetose,-0.19821
acetous,-0.19821
acetphenetidin,0
acetum,-0.02960
acetyl,0
acetylate,0
acetylation,0
acetylcholine,0
acetylene,0
acetylenic,0
acetylic,0
acetylise,0
acetylize,0
achaea,0
achaean,0.0
achaian,0
ache,-0.4
achene,0
achenial,0
acheron,0
acheronian,-0.07997
acherontia,0
acherontic,-0.07997
acheson,0
acheta,0
achievability,0.12208
achievable,0.325
achieve,0.72301
achievement,0
achiever,0.15793
achillea,0
achilles,0
achimenes,0
aching,-0.55
achira,0
achlamydeous,-0.38925
achlorhydria,-0.38925
achlorhydric,-0.17327
achoerodus,0
acholia,-0.28345
achomawi,0
achondrite,-0.28345
achondritic,-0.12619
achondroplasia,-0.34088
achondroplastic,-0.07997
achondroplasty,-0.34088
achras,0
achromasia,-0.38925
achromatic,-0.05621
achromaticity,0
achromatin,0
achromatinic,0
achromatise,0
achromatism,0
achromatize,0
achromatous,-0.28345
achromia,-0.38925
achromic,0
achromous,0
achromycin,0
achy,-0.49174
achylia,-0.02386
acicula,0
acicular,0
aciculate,0
acid-fast,-0.17327
acid-forming,-0.34088
acid-loving,-0.19821
acid-tasting,-0.34088
acid-wash,0
acid,-0.4474747
acidemia,-0.38925
acidic,-0.17290
acidification,0
acidify,-0.02960
acidimetric,0
acidimetry,0
acidity,-0.06293
acidophil,0
acidophile,0
acidophilic,0
acidophilous,0
acidophilus,-0.07997
acidosis,0
acidotic,0.08478
acidulate,-0.07997
acidulent,-0.17327
acidulous,-0.17327
acidulousness,-0.07997
aciduric,0
acinar,0
acinic,0
acinonyx,0
acinos,0
acinose,0
acinous,0
acinus,0
acipenser,0
acipenseridae,0
ack-ack,0
ackee,0
acknowledge,0.36748
acknowledgeable,0.28394
acknowledged,0.16966
acknowledgement,0.39807
acknowledgment,0.01023
aclant,0
acme,0.10670
acne,-0.71267
acned,-0.28345
acneiform,-0.17327
acnidosporidia,0.12208
acocanthera,0
acokanthera,0
acold,-0.38925
acolyte,-0.28345
aconcagua,0
aconite,0
aconitum,0
acoraceae,0
acorea,-0.34088
acores,0
acorn-shaped,0.12208
acorn,0
acorus,0
acousma,0
acoustic,0.0
acoustical,0
acoustically,0.15793
acoustician,0
acousticophobia,0
acoustics,0.38844
acquaint,0.08411
acquaintance,0.15672
acquaintanceship,0.21734
acquainted,0.28394
acquiesce,0
acquiescence,0.23008
acquiescent,0.15793
acquirable,0.28394
acquire,0.09123
acquired,0
acquirement,0.15793
acquirer,0
acquiring,0
acquisition,-0.00100
acquisitive,0
acquisitiveness,0.15793
acquit,0.2
acquittal,0.24466
acquittance,0
acquitted,0.25
acragas,0
acrasiomycetes,0
acre-foot,0
acre,0
acreage,0
acres,0
acrid,-0.08859
acridid,0
acrididae,0
acridity,-0.35904
acridness,-0.29973
acridotheres,0
acrilan,0
acrimonious,-0.425
acrimony,-0.13427
acris,0
acritical,-0.18740
acroanaesthesia,-0.07997
acroanesthesia,-0.07997
acrobat,0.29827
acrobates,0
acrobatic,0.17826
acrobatics,0.10554
acrocarp,0
acrocarpous,0
acrocarpus,0
acrocentric,0
acrocephalus,0
acrocephaly,0
acroclinium,0
acrocomia,0
acrocyanosis,-0.07997
acrodont,0
acrogen,0
acrogenic,0
acrogenous,0
acrolein,0
acromegalia,-0.19821
acromegalic,-0.28345
acromegaly,-0.19821
acromicria,0
acromikria,0
acromion,0
acromphalus,0
acromyotonia,0
acronym,0
acronymic,0.08478
acronymous,0.08478
acropetal,0
acrophobia,0.08478
acrophobic,-0.42036
acrophony,0
acropolis,0
acropora,0
acroscopic,0
acrosome,0
across-the-board,0.17826
across,0
acrostic,0
acrostichum,0
acrylamide,-0.07997
acrylate,0
acrylic,0.10806
acrylonitrile-butadiene-styrene,0
acrylonitrile,0
act,0.196354
actable,0.28394
actaea,0
acth,0
actias,0
actifed,0
actin,0
actinal,0
actinaria,0
acting,0.0402864
actinia,0
actinian,0
actiniaria,0
actiniarian,0
actinic,0
actinide,0
actinidia,0
actinidiaceae,0
actiniopteris,0
actinism,0
actinium,0
actinoid,0.0
actinolite,0
actinomeris,0
actinometer,0
actinometric,0
actinometrical,0
actinometry,0
actinomorphic,0
actinomorphous,0
actinomyces,-0.07997
actinomycetaceae,0
actinomycetal,0
actinomycetales,0
actinomycete,0
actinomycetous,0
actinomycin,0
actinomycosis,-0.34088
actinomycotic,-0.07997
actinomyxidia,-0.08901
actinomyxidian,-0.08901
actinon,0
actinopod,0.12208
actinopoda,0
actinotherapy,0
actinozoa,0
actinozoan,0
action,0.09155520000000002
actionable,0.15793
actitis,0
actium,0
activase,0
activate,0
activated,-0.00990
activating,-0.0159862
activation,0.30899
activator,0
active,0.425
actively,0.325
activeness,0.15
activewear,-0.19821
activism,0
activist,0.0
activistic,0
activity,0.32904
actomyosin,0
actor,0
actress,0
acts,0
actual,0.30464
actualisation,0.21734
actualise,0.12208
actuality,0
actualization,0.21734
actualize,0.12208
actually,0.16900
actuarial,0
actuary,0
actuate,0
actuated,0
actuating,0
actuation,0
actuator,0
acuate,0
acuity,0.15754
acular,0
aculea,0
aculeate,0.08478
aculeated,0.08478
aculeus,0
acumen,0.17703
acuminate,0.0521169
acupressure,0
acupuncture,-0.07900
acute,0.018942
acutely,0.17293
acuteness,0.04802
acyclic,0.10554
acyclovir,-0.34088
acyl,0
acylation,0
acylglycerol,-0.01819
ad-lib,-0.04209747300000001
ad,0.0
ada-scid,-0.28345
ada,0
adactylia,-0.34088
adactylism,-0.34088
adactylous,-0.07997
adactyly,-0.34088
adad,0
adage,0
adagio,0.015134691000000002
adalia,0
adam-and-eve,0
adam,0
adamance,-0.05621
adamant,0.0375111
adamantine,-0.20743
adamantly,0
adams,0
adana,0
adansonia,0
adapa,0
adapid,0
adapin,0
adapt,0.22375
adaptability,0.15793
adaptable,0
adaptation,0
adaptational,0
adaptative,0.15793
adapted,0
adapter,0
adaption,0
adaptive,0.15793
adaptor,0
adar,0
adaxial,0
adaxially,0.15793
add-in,0
add-on,0
add,0.28136550000000005
addable,0.21734
addax,0
addend,0
addendum,0
adder,0
addible,0.21734
addict,0.0
addicted,0
addiction,-0.35368
addictive,-0.42798
addition,0
additional,0
additionally,0
additive,-0.030142200000000004
addle-head,-0.19821
addle,-0.28507
addlebrained,0.04030
addled,-0.42878
addlehead,-0.19821
addlepated,0.04030
address,0.0957462
addressable,0.28394
addressed,0.12208
addressee,0
addressograph,0
adduce,0
adducent,0
adducer,0
adducing,0
adduct,0.0
adducting,0
adduction,0
adductive,0
adductor,0
ade,0
adelaide,0
adelges,0
adelgid,0
adelgidae,0
adelie,0
aden,0
adenanthera,0
adenauer,0
adenine,0
adenitis,-0.34088
adenium,0
adenocarcinoma,-0.07997
adenocarcinomatous,0
adenohypophysis,0
adenoid,0.0
adenoidal,0
adenoidectomy,0
adenoma,0
adenomegaly,0
adenomyosarcoma,-0.06110
adenomyosis,-0.19821
adenopathy,0.12208
adenosine,0
adenosis,0
adenota,0
adenovirus,0
adept,0.2903911
adeptness,0.21734
adequacy,-0.08458
adequate,0.225
adequately,0.15793
adequateness,-0.05621
adermin,0.12208
adesite,0
adh,0
adhd,0.25416
adhere,0.07182
adherence,0
adherent,0.0
adhesion,0
adhesive,0.0663135
adhesiveness,0
adhocracy,0
adiabatic,-0.38925
adiantaceae,0
adiantum,0
adience,0
adient,0
adieu,0
adige,0
adios,0
adipose,0
adiposeness,0
adiposis,0
adiposity,0
adirondacks,0
adit,0
aditi,-0.05621
aditya,0
adjacency,0
adjacent,0
adjectival,0
adjectivally,0.12208
adjective,0.0
adjectively,0
adjoin,0
adjourn,0
adjournment,0
adjudge,0
adjudicate,0
adjudication,0
adjudicative,0
adjudicator,0
adjudicatory,0
adjunct,-0.10992020000000001
adjunction,0
adjunctive,0
adjuration,0.15793
adjuratory,0
adjure,0
adjust,0.14253
adjustable,0.31950
adjusted,0.04334
adjuster,0
adjustive,0.25416
adjustment,0.13279
adjustor,0
adjutant,0
adjuvant,0.0
adlumia,0
adman,0
admass,0
admeasure,0
administer,0
administrable,0.28394
administrate,0
administration,-0.13816
administrative,-0.10392
administratively,0
administrator,0.05307
administrivia,0
admirability,0.6
admirable,0.65
admirableness,0.55
admirably,0.625
admiral,0.325
admiralty,0.3
admiration,0.625
admire,0.525
admired,0.575
admirer,0.45
admiringly,0.575
admissibility,-0.13964
admissible,0.02081
admission,0.19055
admissive,0.08478
admit,0.2
admittable,-0.05621
admittance,0
admittedly,0
admittible,-0.05621
admix,0
admixture,-0.04285
admonish,0.16190
admonisher,0
admonishing,-0.38925
admonishment,0.15793
admonition,0.08885
admonitory,-0.36424
adnate,0
adnexa,0
adnexal,0
adnoun,0
ado,0
adobe,0.06255
adobo,0
adolesce,0
adolescence,0
adolescent,0.029716500000000003
adonic,0.0
adonis,0.16593
adopt,0.175
adoptable,0.36466
adopted,0.21734
adoptee,0
adopter,0
adoption,0
adoptive,0.15830
adorability,0.55
adorable,0.55
adorableness,0.625
adorably,0.525
adoration,0.725
adore,0.65
adored,0.45
adorer,0.425
adoring,0.65
adoringly,0.6
adorn,0.225
adorned,0.2
adornment,0.325
adoxography,0
adp,0
adpressed,0
adps,0
adrenal,0.0
adrenalectomy,0
adrenalin,0.30245
adrenaline,0.36930
adrenarche,0
adrenergic,0.1058131
adrenocortical,0
adrenocorticotrophic,0.08478
adrenocorticotrophin,0
adrenocorticotropic,0.08478
adrenocorticotropin,0
adrenosterone,0
adrian,0
adrianople,0
adrianopolis,0
adriatic,0
adrift,-0.0720786
adroit,0.15793
adroitly,0.28394
adroitness,0.21734
adscititious,0
adscript,0
adscripted,0
adsorb,0
adsorbable,0.15793
adsorbate,0.1715511
adsorbent,0.0
adsorption,0
adsorptive,0
adulate,0.28394
adulation,-0.06936
adulator,0
adulatory,0.15793
adult,0.2140602
adulterant,0.0
adulterate,-0.2163016
adulterated,-0.07997
adulterating,0
adulteration,0
adulterator,0
adulterer,-0.51451
adulteress,-0.07997
adulterine,-0.28345
adulterous,-0.39838
adulterously,0.12208
adultery,0
adulthood,0
adumbrate,0.10670
adumbration,0.01301
adumbrative,0
adust,-0.08847
advance,0.262324106
advanced,0.25
advancement,0.63320
advancer,0
advancing,0
advantage,0.25
advantageous,0.375
advantageously,0.475
advantageousness,0.4
advect,0
advection,0
advective,0
advent,0.16190
adventism,0
adventist,0
adventitia,0
adventitial,0
adventitious,-0.06110
adventive,-0.42036
adventure,0.325
adventurer,0.3
adventuresome,0.425
adventuress,0.2
adventurism,0.375
adventuristic,0.425
adventurous,0.35
adventurousness,0.45
adverb,0
adverbial,0.0
adverbially,0
adversary,-0.2
adversative,-0.3
adverse,-0.375
adversely,-0.2
adversity,-0.45
advert,0.0
advertence,0.12208
advertency,0.12208
advertent,0.21734
advertently,0.17826
advertise,0
advertised,0
advertisement,0
advertiser,0
advertising,0
advertize,0
advertizement,0
advertizer,0
advertizing,0
advertorial,0
advice,0
advil,-0.19821
advisability,0.20073
advisable,0.11229
advise,0
advised,0.23008
advisedly,0.17826
advisee,0
advisement,-0.07216
adviser,0
advisor,0
advisory,-0.0056793
advocacy,0
advocate,0.0216812
advocator,0
advowson,0
adynamia,-0.34088
adynamic,-0.39937
adz,0
adze,0
adzhar,0
adzharia,0
aec,0
aecial,0
aeciospore,0
aecium,0
aedes,0
aegates,0
aegean,0.0
aegiceras,0
aegilops,0
aegina,0
aegir,0
aegis,-0.12940
aegisthus,0
aegospotami,0
aegospotamos,0
aegypiidae,0
aegypius,0
aegyptopithecus,0.12208
aeneas,0
aeneid,0
aengus,0.17826
aeolia,0
aeolian,0.0
aeolic,0
aeolis,0
aeolotropic,0
aeolus,0
aeon,0.08459
aeonian,0.15754
aeonium,0
aepyceros,0
aepyornidae,0
aepyorniformes,-0.07997
aepyornis,0
aerate,-0.00006
aerated,-0.02298
aeration,0
aerator,0
aerial,0.1024848
aerialist,0
aerially,0
aerides,0
aerie,0.17703
aeriferous,0
aeriform,-0.00500
aerify,0
aerobacter,-0.08901
aerobatics,0
aerobe,0.12208
aerobic,0.17703
aerobics,0
aerobiosis,0
aerobiotic,0
aerodontalgia,0
aerodrome,0
aerodynamic,0.28128
aerodynamics,0
aeroembolism,0
aerofoil,0
aerogenerator,0
aerogram,0
aerogramme,0
aerolite,0
aerolitic,0
aerological,0
aerology,0
aeromechanic,0
aeromechanics,0
aeromedical,0
aeromedicine,0
aeronaut,0
aeronautic,0
aeronautical,0
aeronautics,0
aerophagia,0
aerophilatelic,0
aerophilately,0
aerophile,0
aerophilic,0
aerophilous,0
aerophyte,0
aeroplane,0
aerosol,0
aerosolise,0
aerosolised,0
aerosolize,0
aerosolized,0
aerospace,0
aertex,0
aery,0.10006079999999999
aeschylean,0
aeschylus,0
aeschynanthus,0
aesculapian,0
aesculapius,0
aesculus,0
aesir,0
aesop,-0.07997
aesthesia,-0.17327
aesthesis,-0.06110
aesthete,0.17826
aesthetic,0.0775526
aesthetical,0.28394
aesthetically,0
aesthetician,0.21734
aesthetics,0.04030
aestival,0.12208
aestivate,0
aestivation,0
aether,0
aethionema,0
aethusa,0
aetiologic,0.10670
aetiological,0.10670
aetiologist,0.12208
aetiology,0.11300
aetobatus,0
afar,0.12208
afeard,-0.07997
afeared,-0.07997
afebrile,0
affability,0.04030
affable,0.28394
affableness,0.04030
affably,0.15793
affair,-0.50116
affaire,0.08478
affairs,0.23008
affect,0.1554153
affectation,0
affected,-0.15
affectedly,-0.28345
affectedness,-0.19985
affecting,0.15199
affectingly,0.17826
affection,0.6
affectional,0.475
affectionate,0.475
affectionately,0.55
affectionateness,0.23441
affective,0.06700
affenpinscher,0
afferent,0.0
affiance,0
affiant,0
affidavit,0
affiliate,0.0
affiliated,0
affiliation,0
affinal,0
affine,0.0
affined,0
affinity,0.26984
affirm,0.08411
affirmable,0.28394
affirmation,0.28684
affirmative,0.25083530000000004
affirmatively,0.15793
affirmativeness,0.36466
affirmatory,0.21734
affirmed,0
affirmer,0.15793
affix,0.0
affixal,0
affixation,0
affixed,0.12208
affixial,0
afflatus,0.21734
afflict,-0.46048
afflicted,-0.375
affliction,-0.33083
afflictive,-0.39584
affluence,0.15793
affluent,-0.0654093
afford,0
affordable,0
afforest,0
afforestation,0
affranchise,0
affray,-0.28932
affricate,0
affrication,0
affricative,0
affright,0.0030827999999999967
affront,-0.0912488
affusion,0
afghan,0.0
afghani,0.0
afghanistan,0
afghanistani,0.0
afibrinogenemia,-0.34088
aficionado,0
afield,0
afire,0
afisr,0
afl-cio,0
afl,0
aflame,0.01837
aflare,0
aflatoxin,0
aflaxen,-0.07997
aflicker,0.15793
afloat,0.15158
aflutter,-0.17327
afoot,0.0
aforementioned,0
aforesaid,0
aforethought,0
afoul,0
afp,0
afraid,-0.66386
aframomum,0
afrasian,0
afresh,0
africa,0
african-american,0.0
african,0.0
africander,0
afrikaans,0.0
afrikander,0
afrikaner,0.0
afrl,0
afro-american,0.0
afro-asian,0
afro-asiatic,0
afro-wig,-0.19821
afro,-0.01819
afroasiatic,0
afrocarpus,0
afropavo,0
afspc,0
aft,0.0
after-hours,0
after-school,0
after-shave,0
after,0.0
afterbirth,0
afterburner,0
aftercare,0
afterdamp,0
afterdeck,0
aftereffect,0
afterglow,0.17703
afterimage,0
afterlife,0
aftermath,0
aftermost,0
afternoon,0
afterpains,0
afterpiece,0
afters,0
aftersensation,0
aftershaft,0
aftershafted,0
aftershock,0
aftertaste,-0.01819
afterthought,-0.12619
afterward,0
afterwards,0
afterworld,0
ag,0
aga,0
again,0
agal,0
agalactia,-0.34088
agalactosis,-0.34088
agalinis,0
agama,0
agamemnon,0
agamete,0
agamic,-0.38925
agamid,0
agamidae,0
agammaglobulinemia,-0.38925
agamogenesis,-0.28345
agamogenetic,-0.38925
agamous,-0.38925
agapanthus,0
agape,0.15785990000000003
agapornis,0
agar-agar,0
agar,0
agaric,0
agaricaceae,0
agaricales,0
agaricus,0
agassiz,0
agastache,0
agate,0
agateware,0
agathis,0
agavaceae,0
agave,0
agaze,0
agdestis,0
agdistis,0
age-old,-0.07997
age-related,0
age,0.1032671
aged,0.0911493
agedness,0
agee,0
ageing,0.039601000000000004
ageism,0.12208
agelaius,0
ageless,0.15793
agelessness,-0.02386
agelong,0
agency,0
agenda,0
agendum,0
agene,0
agenesia,-0.07997
agenesis,-0.07997
agenise,0
agenize,0
agent-in-place,0
agent,0.01048
agential,0
agerasia,0.12208
ageratina,0
ageratum,0
aggeus,-0.08847
agglomerate,0.017198577
agglomerated,0.15793
agglomeration,0
agglomerative,0.15793
agglomerator,0
agglutinate,0.0
agglutination,0
agglutinative,0
agglutinin,0
agglutinogen,0
aggrade,0
aggrandise,0.12208
aggrandisement,0
aggrandize,0.12208
aggrandizement,0
aggravate,-0.625
aggravated,-0.475
aggravating,-0.3
aggravatingly,0
aggravation,-0.58529
aggravator,-0.19821
aggregate,-0.013915463000000003
aggregated,0.04030
aggregation,0
aggregative,0.04030
aggregator,0
aggress,-0.325
aggression,-0.3
aggressive,-0.15
aggressively,-0.325
aggressiveness,-0.45
aggressor,-0.2
aggrieve,-0.09134
aggro,-0.28345
aggroup,0.17826
agha,0
aghan,0
aghast,-0.475
agile,0.26967
agilely,0.21734
agility,0
agincourt,0
aging,-0.4915189
agio,0
agiotage,0
agism,0.12208
agitate,-0.425
agitated,-0.5
agitating,-0.45
agitation,-0.25
agitative,-0.325
agitator,-0.35
agitprop,0
agkistrodon,0
aglaia,0.12208
aglaomorpha,0
aglaonema,0
agleam,0.17826
aglet,0
aglitter,0
aglow,0.23127
