sentiment,text,quality,difficulty,prof_name
1,"Asynchronous, does review once a week of the chapter we read(optional). Weekly quizzes (pre quiz & post lecture quiz) on Cengage. 2 midterms & 1 final, really hard tests. Professors accent is hard to understand.",3.0,4.0,Laetitia Placido
1,"Smith drones. He doesn't make sense very often, because he mumbles and interrupts his own sentences a lot. He is enthusiastic about the classes he teaches, but having a different opinion will get you interrupted and disrespected. Over-all he is fine to be in a classroom with as long as you don't put too much stock in your teacher's opinion of you.",3.0,3.0,Carlton Smith
1,"Here's the deal. If you enjoy astronomy, this class is great. Its a lot of stuff you've learned in HS and before. In my case, I always went to class but did other work. He givea you all the questions word for word on the test in the guides. Google questions, get answers, memorize and get A.  5 mandatory, random attendance. Drops lowest test. ",3.5,1.0,Daniel Proga
1,Young professor so he's really excited about teaching.  He tries to make it easy by having homework from connect online and the rest of your grade is tests.  Yu have to study for the test unless you know the material really well.  He's a very generous grader when it comes to essay questions but the tests are 90% made up of multiple choice.,4.0,2.0,Otto Lenhart
1,I learned a lot from this class. She was a very tough grader but gives good feedback for you to improve. I really did not like her at first but she's very intelligent and knows what she's talking about. Her class can be very boring because it lasts the full 2.5 hrs but she asks discussion questions so we can be involved and time goes faster.,3.0,4.0,Alina Reznitskaya
0,He is a nice guy but the lectures are extremely boring and don't pertain to the material covered. He will get sidetracked and talk about something irrelevant for a half hour. The tests would have been really hard however he puts up previous tests on blackboard that end up being the exact questions on the exams. You just have to memorize the answers,2.5,2.0,Stephen Podewell
0,Horrible. She is hard to understand and her grading is ridiculous. She has no sympathy and does not care if your not doing good. Barely gives any practice problems. Grades after the curve were still in the 50-60% range. Avoid at all cost.,2.0,5.0,Yana Sandlers
1,"Honestly I really enjoyed this class and learned so much. I was intimated by the subject of organic chem but Kiesewetter put my fears aside and really made it understandable. She gives you the notes, just go to class and follow along with the examples. Extremely test heavy but you can drop the lowest exam. Take this class with her she is the best!!",5.0,4.0,Elizabeth Kiesewetter
1,"Professor Smith is such a special breed of person: creative and compassionate, and always full of insight. He is so good at getting his students engaged with concepts and ideas that could otherwise scare others away, and never shows anything but respect and appreciation for any questions or requests you may have. Highly recommended.",5.0,4.0,Carlton Smith
1,"I absolutely love Professor Stevenson. She made learning anatomy and physiology extremely interesting, which is hard to do. She is always accessible outside of class and dedicates as much time as she can to helping her students achieve. She does reviews before the exams and if you go, she gives extra details about questions she will ask. Take her!",5.0,3.0,Maura Stevenson
1,"Amazing Professor, really cares about his students. Does anything he can to help.  The extra practice problems helps a lot, he even provides powerpoints  on how to use the calculator. Would take if again, if he thought any other math courses. Textbook not really needed but it helps, no homework.",5.0,3.0,Benjamin Davis
1,Excellent teacher. Very supportive and helpful. Wish all were like her.,5.0,2.0,Cayce Vanhorn
1,"Probably one of the easiest classes I've taken, ever. As long as you're able to complete all of your assignments on MyMathLab, and partake in the discussion boards, ON TIME, you will pass this class. She has a strict-late work policy.  Also, if you're passing the class with an 85% or higher, you're exempt from taking the final exam ",3.5,1.0,Beth Dodson
0,"He's so critical when it comes to marking. I got an A+ on my last marketing class, but now in his class I barely passed (this was everyone's problem with him). I will never take his class again. On the other hand, he's a good professor. He teaches really well.",2.0,5.0,Scott Campbell
1,"She explains things once to the entire class clearly, if you were not paying attention while she was speaking she does not like to re-explain things. I liked her style of teaching and talking with students.",4.5,3.0,Regina Blue-Soloman
1,"he's a very nice teacher and will help u if u need it. the hw is very easy, just write a paper w/ the ques. he ask u 2 answer and u will get a good grade. the tests r a lil harder i thought i would have done better. the films r all very good. but studying is the key! u'll never get out early. breaks are only about 5-10 mins long",4.0,2.0,Nico Maestu
0,Worst professor I've ever had. Had him for Pentateuch and gospels in the same semester. His opinion is always right and if you disagree he will laugh at you. His assignments are ridiculous and he doesn't explain them. I am an A student and I got C's in both classes. He assigns a ridiculous amount of work and acts like his classes are the only ones,1.0,5.0,Gary Schnittjer
1,"You must attend your lectures in order to get a good grade in this course. She tests on pictures and maps, however she does not post pics/maps on her slides, so BEWARE OF THAT. She posts lots of slides and you have to know all of them to write the exams. It is a difficult course but if you have a great memorizing skill then you will do good.",3.0,4.0,Mary McDonald
1,"I took this class over the summer. Dr.Z is very helpful. If you dont understand his lecture, just ask him. Always willing to help. He does give EC during quizzes and exams. If you attend lectures, do your homeworks and do all your labs, you will do good and get A. He is very funny. Class is not boring at all. Very nice teacher.",5.0,5.0,Mavrik Zavarin
1,"Good teacher,with sense of humor always willing to help.Some things are a bit harder than others but all in all easy to comprehend.Does alot of extra credit which helps at the end of semester,so attendance is important.Does not like if your tardy and will not accept late homework.",4.0,3.0,Thomas Flowers
1,"I've taken two of her classes and really loved them both, but because she runs her class with a lot of small group discussion, its really important to be with other people who have done the required reading otherwise you'll be very bored. she offers extra credit on both the midterm and final so if you read and go to class, you'll do well",4.0,3.0,Talya Meyers
1,He is very patient and helpful.   He explains everything until you understand it.  I learned a lot in his class.,5.0,3.0,Tom D'Angelo
0,Useless class full of busy work. Late grading.,1.0,4.0,Juliet Laughlin
1,Love his extra credit questions this mans hilarious. Always on time and knows answers that you ask him.,5.0,2.0,Steven Fedchak
1,"This profesor is one of the best I have had at UM. She cares and is very understanding. Took this class in the summer, online during the pandemic and it was the best experience. There was a lot to read, some easy some hard about Post Colonial. The subject is a bit boring but discussion boards and 3 essays were required. She is very flexible.",5.0,2.0,Susan Zabowski
1,Dana is a great ASL teacher. Many students are hesitant when they find out they will have a deaf instructor but she is very patient and easy to understand. As long as you do all of your workbook assignments (which take 20 mins typically) you will do very well in the class. Love it!,5.0,2.0,Dana Demeter
1,"Although this professor provided detailed feedback (only if you asked for it), it was still hard to achieve what he was asking for. His syllabus, grading rubrics, and feedback is helpful but he is a tough grader and it seemed rare that your work was up to his writing standards. Also, late work is not accepted and will be a 0 so do not rely on it!",3.0,4.0,John Valliere
1,"Superb prof.  The best ever.  Be careful though on exams - he can be pretty tough but usually fair.  If you go to all his classes - and why wouldn't you, they're the best classes ever - you'll be fine.  He's so easy to listen to, so inspirational, so funny.  He's ADORABLE.",5.0,2.0,Zubin Austin
0,I took Alisa for math 108 and from the very beginning found her very hard to stay interested.  She was very monitone.  She also rarely worked problems on the board unless asked.  I went from 2 prior classes with an A to having to withdraw from her class.  I would NEVER recommend her to anyone.  She is super nice though but that's all I can say.,2.0,3.0,Alisa Vanorden
1,"Dr. Wildman is an amazing professor, easily one of the best at SFCC, and his class is a lot of fun. I personally didn't get along with him, though. Whenever I sought help, he made me feel as if I was wasting his time. I've never experienced this problem with any other professor. I was never rude and never felt deserving of his borderline neglect.",5.0,3.0,Peter Wildman
0,Does not relate lecture to its application irl or the purpose of why he teaches us things. Assumes you have all prior knowledge of an advanced topic in what is meant to be the entry level course.,1.0,4.0,Zhengdao Wang
0,Uniteresting,1.5,3.0,Daniel Nieves
1,"He clearly explains all concepts in lecture and explains ahead of time what will be on the tests. Your grade in the class is based entirely on the 4 tests, as there is no homework, extra credit, etc. The tests are challenging but the GSS resources (which are posted on ELMS) help a lot to prepare.",4.0,4.0,M. Montague-Smith
1,"Great professor. He's understanding, accommodating and helpful (very accessible for extra help!)... Takes the time to remember every students name, which reflects his dedication to his class and students.",4.5,3.0,Tom Archibald
0,Not a tough grader at all but the time limits for quizzes and exams are rough. This professor is knowledgeable and knows his topic but if you arent crazy about art history you will hate this class. Online classes are difficult as it is but this one was a downright struggle for me.,1.5,4.0,Alton Jenkins
1,Professor Burman was a very good teacher. She is really passionate about the lessons and cares if you understand and wants you to improve no matter where youre at. She will ALWAYS take time to explain assignments. There is a lot of reading but it is fun. Lots of extra credit options. No late work but she offers some *passes* you can use in advance,5.0,3.0,Rebecca Burman
0,No Comments,2.0,4.0,James Meyers
1,"One of my favorite semesters in nursing school was third. That's because I had professor Waller. Now we have her again for 4th & that's b/c we're super lucky! She's straight to the point & clear. Doesn't try to terrorize students or scare them about how ""hard"" her tests are. as long you put in the effort you'll do good. She's very encouraging!!",5.0,4.0,Tina Waller
1,"ONE OF THE BEST TEACHERS I HAVE HAD, BECAME A PERSONAL FRIEND AND HAS PROVIDED GUIDANCE FOR ME THAT HAS BEEN WORTH ITS WEIGHT IN GOLD FOR MY LIFE. HE IS PASSIONATE ABOUT LEADERSHIP AND GRADES HARD IN THAT CLASS, BUT IT WILL MAKE YOU A BETTER LEADER AND GET YOU GROWING AS A PERSON",5.0,5.0,Brennan Carr
1,"This man is my hero.  In class I constantly found myself wishing that Michaels and I were somehow related.  Alas, I was let down time and time again.  If I had my choice between Michael's 110 course and a harem of young virgins, I'll take Michaels any day of the week, and twice on Sunday.  Take him.",5.0,1.0,Robert Michael
1,"Really a great professor, always super prepared. Exams were easy as long as you went to lecture, nobody really ever did the assigned reading. Very accessible outside class and very invested in all of her students. Definitely going to try to take another class with her at some point.",5.0,1.0,Jill Miller
1,Ms. Walkrt is the best teacher I have had at Moorpark College. She is hilarious and so sweet! Her class is actually fun and talking to her is so easy. She is very flexible on turn in dates but don't make it a habit. I hope I get her for my other business class as well!,5.0,2.0,Andress Walker
1,"Dr. Portaro is very friendly and a great Spanish teacher! As long as you attend class and do your part to study/learn the material, then this class will be a breeze. She's also very good at spending more time on topics that everyone needs more practice on. Overall great teacher and class!",5.0,3.0,Iliana Portaro
1,This class is all group projects with some quizzes thrown in. Almost half our classes were online because she was not available. The class is not hard but it is LONG and the lectures can be extremely dry and are usually just read straight from the powerpoint. LaMothe is kind but I am happy to be done with the course.,3.0,2.0,Julie Lamothe
1,"The kindest professor, truly cares about her students learning and understanding concepts. What you learn from this class will help you tremendously in other classes where you have to write and research.",5.0,2.0,Vanessa Calkins
1,"He's fine. But his lectures are unclear and he doesn't really know what he is talking about without his notes. He repeats what he says and the tests go along with what he says in class. Don't focus on what the slides say, focus on what he says in class.",3.0,3.0,Brian Williams
1,Adam is great. I actually enjoy going to his classes. He makes learning fun and talks to his students like they are equals. He expects greatness but won't reprimand you if you don't get the best grades ever. His class isn't necessarily easy but it is definitely worth taking. ,5.0,4.0,Adam Wickert
1,"He is awesome! The class is so interesting and you learn a ton! The class discussions are so fun, people will linger after class....take his class, but be prepard to work!",5.0,2.0,Matthew MacKellar
