sentiment,text,quality,difficulty,prof_name
1,"I was hesitant to take her class because of the poor reviews, but a friend of mine had taken the class prior and encouraged me to take it with her. She became my favorite professor! I loved her class and the discussions we had as a group. She is so funny and has so many stories from her time abroad. I definitely recommend taking her!!",5.0,3.0,Diane Wolf
1,This class pretty much followed the book exactly. It helped you understand the concepts of programming but the book basically tells you exactly what to do. The assignments are grouped into 3 deadlines so you have to make sure you can keep yourself motivated. He was amazing at returning grades quickly. I always got mine back within 24 hours.,4.0,2.0,Robert Scherbaum
1,Arguably one of my favorite professors! Participation does count towards your grade so make sure you're in class. His exams are really easy if you study the material he gives you as well as the textbook. He made ANT 2750 such a fun and exciting class. If you need to take this class- DO IT WITH HIM!!,5.0,1.0,Lonn Monroe
1,Expect to spend many hours on homework. Type of Professor to choose the hardest questions from the homework to put on the exams so be prepared. A few subjects here and there that are'nt covered in the book which is a bit annoying but overall he's a decent Professor and you will learn A LOT in this class if you put in the work. Lenient grader!,3.0,4.0,Benny Davidovitch
1,what an odd man. The class is easy. 4 5-page papers due throughout the semester. Every class was about 1.5 out of the 2.5 hrs its supposed to be. He also makes food for class.,4.0,1.0,Martin Nesvig
1,"My favorite professor ever! his class is never boring, he knows his stuff, and he's considerate towards his students. If steve martin was an agronomist this would be him. I can't tell you enough how much I love being around this guy.",5.0,3.0,Lee Burras
1,"Nice old guy, really smart. Unfortunately, he can't teach. At all.  He is very helpful on his projects. If you go to him for help don't be surprised if he basically finished it for you. He also might not help you at all (rarity, but happens). If you want a grade, take this guy. If you want to learn, avoid at all costs.",3.0,3.0,Jon Squire
1,He doesnt have a good online class system.,3.0,2.0,Lawrence Lawson
0,He is a nice guy but should not be a professor. He does not teach anything and expects people to know the material before we even mention it in class. His idea of teaching is going over problems that we have not learned yet. Avoid him if you can. The only saving grace to taking him is the curves you will get since the tests are so hard.,1.0,5.0,Athar Murtuza
0,"I took this class as a GPA booster and boy was I wrong. For the midterms, Mary gave us the format and told us to review the 16+ lecture slides. Too much information and I didn't know what to focus on so it was hard to study for the exam as it was too broad. The info was also all mixed up and hard to follow :(",1.0,5.0,Mary McDonald
1,Very good prof. Attendance mandatory if you want to do well.,4.5,2.0,Lisa Kellman
1,"Easy professor, and interesting course. I recommend attending class often. She shows a lot of videos that are helpful for essays. There was only one in-class exam for the midterm. All other grades were essays of about 3 pages submitted online. The final  was even an essay. Fun professor, and very interesting material. Take course with her!",4.5,2.0,Earline Ferguson
1,"Short story, long suffering. We maintained good relationship until the last. Surprisingly, she filed me to the conduct center on the last day of the school without informing me what made her think a work I spent hours of working was not mine. Yes, she violated the rules. She ruined my good moods for 3 months until righteousness came.",3.0,3.0,Rory Moore
1,"Super easy class. I am really bad at math but this prof really helps you out. She curves everything. There are a lot of homeworks and a few quizzes and tests, but she goes over almost exactly the qs that are gonna be on them during review. Do have to buy a code for Pearson which is $$$",5.0,2.0,Mikaela Park
1,She has high expectations for her students. She is a tough grader and tough teacher but she is a great person!,4.0,4.0,Jennifer M. O'Donnell
1,"He explains how to get a good grade in his class from the first day. Yes you have to work for it, but if you do your homework and study HARD for the quizzes you will be fine. He gives extra credit and curves almost every test and quiz. Lectures are a little boring though it gave plenty of time to work on homework while he was lecturing haha",4.0,4.0,Eric Bertram
1,"I was a little apprehensive taking an online ""communications"" class, but I am so glad I did. She kept chapters short and simple and quizzes were straightforward. Definitely recommend!",5.0,3.0,Melody Dixon-Brown
1,3 things: Physio- study a day before test. anatomy study- 2/3 days before. Physio-use powerpoints/ and chp. summaries. make sure to understand everything on study guide. Easy class idk y ppl dont do well.,4.5,2.0,Roli Prasad
0,Lecture is long monotone and straight from the power points. everyone falls asleep everyday. I dread this class. While a very kind and friendly woman I would not recommend her for any subject or class. Everyone failed her tests only one A and 3 B's out of 50+ students in my section. No one knows where her test questions come from,1.0,4.0,Lacie Cupani
1,"More of a hybrid class. You need mymathlab. the subject is harder for me than most but hes a great teacher, funny and laid back. practicing the math concepts is a must. Hes Not a fan of extra credit so do well on all exams for good measure of your grade.",4.0,4.0,Richard Weber
0,"I took her during the fall while covid was happening and she was not helpful at all. She taught it like we had been it for 20 years like she had. I had to teach myself, not sympathetic about mistakes on her end. Argued with students.",2.0,5.0,Liina Ladon
1,"Attend class to know what is going on. Lots of reading. He put some much work on the syllabus, but we didn't do half of it only because we were behind and not enough time.",3.0,4.0,J Cabral
1,Average professor and average class. Do the homework and you will be fine for 111.,4.0,2.0,Linda Barton
1,"If you want to learn how to write a research paper for upper-level courses, I suggest you take her course. It was tough for me to say on top of my work because it was mostly online but there were clear rubrics so I got an A in the class and learned how to write a research paper. Don't slack and speak up if you're confused and you'll be fine!",4.0,4.0,Vanessa Calkins
0,"He is a very boring professor, he asks trick questions on the tests, he brags about people getting low grades on his tests, he makes study guides that have nothing to do with whats on the tests, theres little to no extra credit in this class, and he doesnt round up grades at the end of the semester",1.0,5.0,Andrew Thompson
1,"To add- We got to choose any religion in history to write about for our final paper. I chose Scientology and others chose ones like Satanism, Wicca, ancient Greece, Nordic, and Quakerism. Interesting!",5.0,3.0,Natalie Cox
0,What do you do after a political career? Teach at a college! This class will have you staring at the clock. The minutes seem like hours and the hours seem like days. There are opportunities to meet members of the political community and the guest speakers are intriguing. Other than that it's an easy A without much learning. #whygottocollegeagain?,2.0,1.0,John Street
1,Be on time and do your work and you will get an A,5.0,2.0,Ron Martin
1,"Dr. Hansen is the best- he tries to get to know the students which is great for networking. I took his soil science class and I loved how much passion he has for soil! Definitely do the reading and pay attention during lecture for your own benefit, but he doesn't mind if you fall asleep during lecture lol. Class takes effort, but not impossible.",5.0,3.0,Neil Hansen
1,"These previous ratings are ridiculous. She is a great teacher, and she tries extremely hard to help you out. Yes, there are clicker quizzes, but why be in college if you're going to complain about coming to class? Most of the questions, she practically gives the answers. And the tests are easy, just study the slides.",4.5,2.0,Jo Zimmerman
1,He tries to make the lectures relatable and tries to keep everyone engaged. You HAVE to read the textbook or you won't pass. You also don't need to read each chapters 3 times to get an A. Take the first test seriously bc usually everyone bombs it because everyone tries to memorize the book rather than understand the material. Solid professor,4.0,3.0,Robert McMillen
1,"She's passionate, classy, and intelligent. Overall, she's a great professor.",4.5,3.0,Paula Wisotzki
1,"He is just a great guy... sometimes can be goofy, but he really is awesome. If you need help he will help you. He is a great teacher, and knows his stuff. He is just an overall caring and great professor. Highly recommended",5.0,3.0,David Reynolds
1,"Excellent professor! If you are looking to grow in the area or look further past the textbook, he will help you find opportunity and direction.",5.0,4.0,Simon Baev
1,"Attendance is a  must for his classes, since it can drop your grade. His textbooks are easy to find and really cheap. He is very available on blackboard, you can send him a note and he always responds the same day. Very calm professor but with a vast amount of knowledge in the field. Made me more excited into being a SW.",5.0,2.0,Robert Luckett
0,"Mostly had test and group work was considered to be a grade. She also didn't offer reviews for her class and was just expected to know all of the chapters. I would say her lectures were good, but I feel as they didn't cover everything in the chapters/tests.",1.0,4.0,Roopa Prasad
0,"She is a dismal teacher- a combination of incompetence and apathy.  Never returned emails, changed requirements constantly with no warning, let the class know the criteria for grading projects AFTER submission.  I could go on and on.  BTW, she doesn't know her subject - I finally quit trying to dialogue as she just spouted her opinion as fact.",1.0,3.0,Lyndale Garner
1,"Only use one of two textbooks, attendance is mandatory but participation is not; editing days for essays are also mandatory for credit so have the work done; days that are only for working on the essay before it is due are sometimes not mandatory and can be skipped. If the class is going good sometimes food is brought in.",4.0,3.0,Denise Preston
1,Great Professor! At the end of the semester if youve missed a certain number of times your letter grade is dropped. He also gives alot of pop quizzes. If you show up to class they are easy and so are the tests. You cannot make up anything but if you know you will miss he lets you take stuff early,5.0,1.0,Ezell Allen
1,Although his jokes are lame and he tends to give facts/side notes about mathematicians he makes the class understandable. He gives plenty of time to do the hw and ask questions on the hw. Knows what he's talking about and wants you to understand too. HW assigned basically every class but not a lot of quizzes/tests and no final. Take his class :D,4.0,3.0,Arthur Guetter
0,"As an English teacher, her English really sucks.",2.5,3.0,Maria Cochran
1,Really sweet and easy going,4.0,1.0,Lydia Laucella
1,"A lot of Extra Credit. The Homework online is the same as the test, and you can retake every Test.",5.0,4.0,Brian Feige
1,"Good teacher, easy A, just study and read your powerpoints and review chapters. If you can get an understanding of your short answer questions, which are given weeks in advance, you should fly through your exams easily.",4.0,3.0,Jason Riley
0,"seriously dont know whats up with the good comments. she is unclear, cannot answer questions, moves through the material too fast, and reads directly from a powerpoint. DONT TAKE HER! you can get a better grade in another section",1.5,5.0,Roli Prasad
0,He is very lecture heavy and moves WAY too fast during his lectures. You're better off learning the material on your own because he explains stuff in the worst ways.,1.0,4.0,Michael Bush
1,nice pro,5.0,4.0,David Hensley
1,"Fun class, his lectures can be really enthralling. He cares about students and really wants to help. Tests weren't ridiculously hard, but def need to study for",5.0,3.0,Michael Cameron
1,Easy class,5.0,1.0,Jarae Smith
1,Dr. Avila is awesome. If you want an easy A don't take her class. But if you are a fair student who studies then you'll have no problem. She's really nice and super sarcastic. It's funny. Everyone loves her. Great teacher.,5.0,3.0,Ludivina Avila
1,Great,5.0,3.0,Mike McKenzie
1,Great Professor. He understands that most of the students in this course aren't science majors and the course itself isn't that hard if you give a little effort. There is so much extra credit that lots of students end up with over 100%.,5.0,2.0,Steven Kennedy
1,"Easiest class I've ever taken at BSU, show up to class and do homework for other courses to fill the void of how dreadfully boring this course is. He's a nice guy, but not a suited professor. Very lenient when it comes to homework. Minimal homework as it is, it'd be impossible to do poorly in this class. Gives exact answers to midterm/final",3.0,1.0,Bruce Walter
1,"Overall, I enjoyed this course. It was interesting and relevant to my field of focus. Dr. Gilbert was helpful for me with responding to emails fast whenever I had questions for him and was always willing to help. The only big critique I have is his lack of uploading grades on Blackboard to allow me to see my progress throughout the course.",4.0,3.0,Keon Gilbert
1,You can tell that this professor cares about her student's well being. The class is fairly straight forward and easy to pass. There are a quiz and discussion posting due every other week. Every once in a while there is an essay due but the topic is fairly simple and all of the material needed to cover the topic can be found in your textbook.,4.0,2.0,Miranda Richmond
1,No Comments,3.5,3.0,Pat Russo
1,"She is a great lecturer, very knowledgeable in her field, and really cares about her students. She's very friendly and easy to talk to. This class was not difficult (no tests)  and was mostly about getting upperclassmen to become very comfortable with critically reading scientific literature",4.0,1.0,Melissa Warden
1,"Professor Israel did great at teaching online. Make sure you watch all of the lectures and take lots of notes on them. Homework is KEY in doing well in this class. If you try on the homework, you will get a good grade easily. First midterm was easy, and the second midterm/final was fine. Ask questions during/after lecture if you are confused.",4.0,4.0,Arie Israel
0,"This is her response after she put up a misleading question in a quiz ""Not all facts you are given on a test (and life!) need to be asked in such a way that NO person will ever make a mistake. The onus is on the student to read the question well and think!"" (while in fact, almost everyone misunderstood the question and got wrong answer) What a joke",1.0,5.0,Cyntha Struthers
1,"She is an okay professor but, she regurgitates information from slides that are from the textbook and doesn't even bother slowing down . Also she relies too much on Sapling Learning for homework which is the worst program to learn from in my opinion. Also she scolds you for not knowing the material so read up,do your best, and pray that you pass.",3.0,4.0,Carol Jones
1,"Ronda is a wonderful teacher, very highly recomended.  Although she can come across as a bit reserved in class, and have strong opinions on the right way to do things, she is always open to listening to others ideas (and often says she learns something new),and is always willing to help with projects.  Very inspirational teacher. Highly recommended",4.5,3.0,Ronda Chaney
1,He's a pretty good teacher. His notes are very informative and gives great examples as to what he's teaching.,4.0,4.0,Cornell Fulop
1,"A great teacher. If you show up, participate because he gets frustrated if the class is silent. If you are really interested in film, don't assume you'll be watching great feature films because that didn't happen. His use of syllabus is great and extremely helpful.",5.0,2.0,Trevor Kearns
1,"Professor Kanchi is a fantastic lecturer, but that means you actually need to attend the classes. Missing a single lecture will set you back significantly. Shes a difficult grader, but Kettering has high standards anyway. Loads of these reviews are just mad at her because the material is tough and they didn't do well. She is a fantastic professor.",4.0,4.0,Saroja Kanchi
1,"Solid professor, nothing truly special but she is a good lecturer and keeps you engaged in the class.",3.5,3.0,Lisa Wolverton
1,"She is interesting teacher, but does need to work on controlling the VOLUME OF HER VOICE.  Take notes like crazy on her lectures, lots of her tests are on her own material.  She is really nice if you talk to her outside of class I find.",3.0,3.0,Margo Matwychuk
1,"Never a boring class, you do get a lot of work but everything you do is helpful and essential to getting a good grade on the essays. Readings can get a little overwhelming for some, but it wasn't a problem for me. Her class does require a lot of time outside class, but if you fulfill all the requirements and ask for help you will pass",4.0,4.0,Angie Magallon
1,"A vaguely interesting guy and exposed the class to new ideas. But he is an intellectual lightweight, so don't go to class expecting analytic rigour.",3.5,3.0,John Barger Jr.
1,"He is the most boring person on earth. has no clue who's presentation is on what days.. its a bit amusing. can't understand a word he says. it's a ""teach yourself"" class. if you can do that.. then you can get an A. ..i did it.",3.0,1.0,Chinnappa Jayachandran
1,"Dr. Mark is extremely passionate about her Human Resources, and very positive. If you need any help she (and her GA) are more than happy to help. Make sure that you participate in class, otherwise it will hurt you in your 'participation' category. Stay ahead of your online discussion posts (called Yellowdig) and do your work.",4.0,3.0,Christine Mark
1,Professor Nevitte's class was my favourite during my time as an undergrad. I learnt so much and actually had the opportunity to reflect on what I learnt during lectures. He prompted me to learn more and expand my knowledge. He is also quite approachable and is interested in seeing his students grow. I would definitely recommend the course! ,5.0,1.0,Neil Nevitte
1,Greatest professor you will come across. Inspires us to learn more and experience more about our culture. You're missing out if you're not taking her intro class. I just wish she taught more classes. She kills it still though. Looked forward to class everyday. Why are you still reading this? Go sign up already!! ,5.0,1.0,Cydya Jackson-Williams
1,"Professor McArdle is really nice and his command of the subject matter is apparent. However, he's not very responsive to emails and often didn't return assignments (i.e. a very slow grader/wouldn't return assignments at all). Each class is a PowerPoint lecture. Class overall is easy though.",3.0,2.0,Daniel McArdle
1,"Weekly homework takes a while. Lectures are pretty straightforward, the Italian accent was not an issue. She had a tendency to rush a few topics towards the end. I highly recommend reading the txtbk ch. before class. Most important thing is to stay on top of the topics, the last thing you want to do in this class is be confused/behind on topics.",3.0,5.0,Christina Bonaccorsi
1,Amazing Prof! MAKE SURE YOU RECORD! Talks fast! Basically hands you the answers to the exam through his lectures. So going to class is very important. Also provides review day the lecture prior to the exam. Double checks and provides study guide. Make use of office hours! Do all that and basically it is an easy A!,5.0,2.0,Brian Norris
0,"Very specific grader, very strict about citations and academic integrity. Not lenient with deadlines. Very opinionated and will debate with you until the end of class if he disagrees with your standpoint. If you're up for a challenge, take him. If you're not, I wouldn't.",2.5,4.0,Charles Kraszewski
1,One of the best professor ever.  Very knowledgeable about various topics and enthusatic about what he teaches.  What a hottie!,5.0,2.0,Pat Russo
0,I've always been good at English and writing. This teacher grades hard so do not expect anything higher than a B. I would never take her again.,1.5,5.0,Denise Preston
1,He/TA's are very helpful! tests aren't super hard if you pay attention in lecture. i really like that the notes were available online when needed for homework help.,4.0,1.0,Clinton Hines
1,"This class was amazing! I've always loved psychology, but Criminal Behaviour was fascinating and exciting. There is a lot of material, and unless she changes something, you will need to read the textbook for testable material (but text's in library). Her tests and assignments were fun and fair, and gave you lots grade opportunities!",5.0,2.0,Adelle Forth
1,"it seems like you have aton of assignments, but dont worry, you can revise all of them as many times as you want before the final portfolio. if you placed directly into this course you will do great. if you did good in high school writing, you will do just fine in here. do your work and you will do fine!",4.0,2.0,Richard Lane
1,"Professor Heilman is a super passionate and very knowledgeable professor. I learned a lot from her class because her lectures were interesting and attention-grabbing. For a 100 level class, this course had a lot more homework than I expected. That said, all the homework was graded very fairly and it is easy to do well if you watch lectures",4.0,3.0,Jaymie Heilman
1,I took her Global Women in Leadership class and she is absolutely wonderful! Started off each class with a safe space for us to discuss our days and weeks which was awesome. Her three assigned books are good reads and she is super flexible with people. Would 100% recommend.,5.0,2.0,Alison Reaves
1,"Loved Dr. Storslee, he was always considerate. I took the teacher several times for a lot of my courses. He had taught at ASU so he naturally does things fast-paced, but is willing to slow down. Is willing to give you opportunities to complete work that was missed or to come in for office hours for extra help. Also gives extra time after class.",5.0,2.0,Jon Storslee
0,Marek is the worst thing that has happened to the education system since the attack on Columbine. His grasp of English is so poor you spend more time deciphering his mumblings than you do taking notes. He seems very ill-informed on the subject matter and generally spends more time confusing himself than teaching us anything.,1.0,3.0,Marek Czekanski
1,Dr. Filipe is a great prof with clear expectations. I'm sure he will becoming a better prof with time and maybe will change his assignments from year to year :-),5.0,3.0,Carlos Filipe
1,"Took her course on Mad Men. Awesome class. Cool show to watch and I actually like the readings. The show really did its homework. Dr. B gives grades and feedback quick (journals, posts, essays). Definitely going to take her again.",5.0,2.0,Danielle Battisti
0,"This professor does not give you a clear understanding of the assignments and she does not take the time to answer students questions, she is just worried about getting though the slides. You will end up figuring out each assignment on your own.",1.0,4.0,xiaofang Liu Liu
1,"READ THE CHAPTERS!  her lectures are heavy from the book.  She is big on punctuality, so show up on time and be ready when the class starts.  if you show up after attendance, you are absent.  The exams were a bit of a struggle, as there is a ton of info covered.  She gives plenty of extra credit.  the speeches are given with loads of time to prep",4.0,4.0,Melody Dixon-Brown
1,"She's a great teacher and wants you to learn, but she does have favorites. We watched alot of movie but they were fairly relevant. Our grades consisted of a 2 4pg think papers, 1 in-class test with 2 take home essays, and 1 take home final. If you prove your points well- you'll get an A. We spent alot of time talking about Barack Obama as well.",5.0,3.0,Earline Ferguson
1,I have been out of high school for 20 years and Math was my worst subject. Dr. Ande explained everything in good detail and would not move on til everyone was able to understand the math. She is an awesome instructor. Open to questions or concerns about grades and homework.,5.0,2.0,Ande Sreedevi
0,"Only covers the surface level of topics while lecturing so youre going to be doing a lot of learning on your own. Also grades the study guide as a test, but doesnt grade it until after the test which defeats the purpose of the study guide.",1.0,5.0,Repanich David
1,"An exceptional teacher. I took her immunology course as a nonmatriculated student updating coursework for a second career. She inspired me and I have built upon what she taught; the stuff I learned from her proved truly foundational. I'm a veterinarian now. Among the undergrad profs who inspired me the most, she ranks among the very few at the top.",5.0,4.0,Martha Rancourt
1,"Assignments are given 2x a week based on textbook chapters. You have to come up with and answer your own questions (3). If a film is given there will be a DB. There was a midterm essay, short paper, and final essay. Do not plagiarize you will be penalized. Everything is clear and straightforward. First online class I've ever taken and I liked it.",4.0,2.0,Michael Pfeifer
1,"aw i cant beleive what im reading with some people. He is so nice.you have to try to understand his humor,he talks alot about himself butthe man is proud. he also is very smart he makes me crave potato chips and soda cause in class he eats.. other than that he will prepare you for e2 cause his e1 class is way ahead of the others.. HE IS A MUST TAKE",4.0,2.0,Eugene Packer
1,"if you do all the work and practice, it will be a breeze.",4.0,4.0,Amanda Hellmann
