sentiment,text,quality,difficulty,prof_name
0,"I am learning absolutely nothing. He is rude, inconsiderate, and heartless. Luckily he means absolutely nothing in the real world of show business. If you have him just know that.",1.0,5.0,Randolph Pearson
1,"Most of us were intimidated on the first day until we got to know her. This instructor was amazing, you had to work for your grade but you learned a lot. Feedback was very helpful.",5.0,5.0,Christina McClung
1,"Wonderful to work with. Learning math through Wildman is attainable. He's an excellent teacher with solid communication skills, passionate, and has a natural talent for teaching math. He cares about student success in his class and that helps engage students.I had no math skills prior to taking his classes. Thank you!",5.0,3.0,Peter Wildman
1,"McKenna is by far my favorite professor. He wants his students to know about the real world and his lectures are extremely interesting. Do the papers, watch the videos, and study his review and you'll get an A.",5.0,1.0,Brian McKenna
1,"Among the best profs of my undergrad years.  Material is presented very clearly.  Professional and respectful of all viewpoints.  A LOT of reading. Class is fast-paced, relevant, interesting.  Accommodating and VERY knowledgeable.",5.0,3.0,Erica Prussing
1,"Great teacher, very helpful, and isn't too strict on enforcing due dates. He explains everything really well and will take the time to help you out during class, but you gotta be willing to put forth at least a little effort.",4.5,1.0,Gary May
1,"Dr. Zbeida is a very good professor. She is caring and generous in her grading scale. There is alot of reading and writing essays, but then again, this is an English Comp class. It's to be expected. I would definitely recommend this professor. She is funny,lighthearted and accessible outside of class. Very approachable.",5.0,4.0,Jessica Zbeida
1,I love Dr. Nikkel! He is super enthusiastic and has interesting lectures. The homework is an easy two questions per week. He reviews for the tests quite thoroughly so if you go to class on the review day you should be good for the test.,4.5,2.0,David Nikkel
0,she's the worse,1.0,2.0,Roxanne Hamilton
1,He doesn't give you a review for any test or the final. If you ask questions he makes you feel silly for asking them. He uses the old book and not the one the you are told to buy. Even if you take good notes from the book you could be studying something not on the quizzes/test. and still fail them. He is a nice guy and can be funny at times.,3.0,3.0,Bradley McEntire
1,"Mrs Miller is fantastic. You know exactly what is expected of you at any moment in time. Communication on a one to one basis is a bit slower, but she always gets back to you. She shows interest in you as a person too and encouraged us to share weekend or break stories on Blackboard. Really glad I took her class",5.0,1.0,Danielle Miller
1,"Showing up to each & every class is very helpful and he is great at responding to your questions when you are confused whether it is in person or online. ( Especially during quarantine). He is very thorough when it comes to his syllabus, whats going to be expected and what is going to be on the test & exam! So glad I had him as my stats professor!",5.0,4.0,Lane McConnell
0,"Do the homework on time and you can assure that you will pass. I passed this class because of that, and on prior knowledge of physics from high school. I only missed one class and learned almost nothing from him. Tests are nothing like the homework whatsoever. He gets frustrated when students don't understand a concept he thinks is simple.",1.0,4.0,Phillip Bannow
0,This was an easy A class but I didn't learn anything from this professor. I took A&P which is the only reason I knew a lot of the information. Also the directions and the syllabus were very confusing to follow. She would become irritated quickly when asked questions by students. Easy GPA booster.,1.0,1.0,Tara McCormick
1,"I love Quinlan! He's so awesome and fun and his stories really help you understand what he is teaching! He is very funny and he gives out a lot of extra credit points on tests if you speak up in class. You are rewarded for being a well rounded student in his class. Talk to him about sports, he'll love you.",5.0,3.0,William Quinlan
1,"Dr.Smith is a great. This is one of the easiest classes. No midterm not final. Just write a few papers, submit them. He is very helpful in helping you with your papers, and learning your mistakes, very friendly. Hope to take more classes with him. He's the campus newspaper advisor.",5.0,1.0,Lewis Smith
1,It's once a week and it's a steal in terms of class requirements. You will do great as long as you study/memorize the study guide he gives you at the end of each unit (the week before the exam). Take time for that and you will be absolutely fine.,4.0,2.0,Jonathan Wallace
0,"Not my cup of tea. Assigned a ton of reading, expected really high level in class essays. I say stay away from her.",2.0,3.0,Leigh-Ann Wheeler
1,"Omgg I love my professor soo much, She is the best teacher for math, she explain so well. I just to hate math, but now I enjoy so much math thanks to her.",5.0,2.0,Alice Lee
1,"Ms. Johansen is very fair and professional. She prepares you for exams that are based on both the lectures and book material. If you come to class, do the work and study you'll do fine. She's available for questions and help in class, or email her your papers and she'll help you! She's very smart and wants you to succeed in her class.  Take her!",5.0,3.0,Leanor Johansen
1,"Excellent prof.  He does NOT pick on people.  Do your work and you have nothing to worry about.  He is easy to talk to and really gets you thinking.  I can honestly say that I learned alot from him.  He's always willing to help and has a great sense of humor.  And yes, he's very hot!",5.0,4.0,Richard Lane
0,"Online Math 90 Class.  Class runs itself.  If you have a question, don't expect an answer until after the assignment in question.  Don't expect your tests graded in a timely manner either, he'll blame the school for not delivering them to him.",2.5,1.0,Steve Narin
1,"Tami is super friendly and helpful! She makes herself easily accessible outside of class to answer or explain any questions we might have. She has lots of long lectures, followed by practice/group work time, so you get lots of hands on. But the homework is definitely a lot of work!",4.0,3.0,Tami Dashley
1,"He's definitely an awesome Professor! He's always ready to help, both in and outside class. His class is super organized and the grading criteria is very clear. Go to class because his lectures are useful. Use homework solutions he printed out to review for exams.",5.0,3.0,Tom Witelski
1,"Brent's class is easy as long as you do the work, but if you really want to excel just ask him for advice and he'll make you the best.",5.0,2.0,Brent Wiley
0,"I had to learn everything from Khan Academy. I have no doubt he might be good in-person but online his videos are 10 minutes for what is supposed to be an hour lecture. He only does ONE problem per section, and his mind seems very scattered. I am not LEARNING from him. I feel like I'm being set up for failure for the future in his online course.",1.0,3.0,Nicholas Eisenberg
1,THANKS,4.5,3.0,Regina Blue-Soloman
1,"He's one of those professors that you resent during the semester because of the amount of reading and how hard his tests are, but I have to say I came away from his class with a ton of knowledge. Makes you work for it, but it's probably the class I've got most out of in college.",4.0,4.0,Daniel Lipson
1,"Professor Thomas-Reid is by far one of my favorite professors. He makes sure to make a safe space for everyone. He is one of the most caring and genuine professors I have ever had. He truly cares about his students and is very understanding and approachable. His class is based a lot on lectures, and discussions but you will never get bored. 10/10",5.0,1.0,Matthew Thomas-Reid
1,Grades are based on tests but if you study you will pass. Professor Bronie makes sure you understand and is tough sometimes but is caring.,4.0,4.0,Barbara Bronie
1,"if you are a science major i highly recommend this prof, you will learn the material if you apply yourself, chemistry is not a class you cheat, you either learn it or not and avila puts you in position to succeed, do all the work requested and you will get a b, slack off and be lazy you won't do well, put the time in and an A is very attainable",5.0,4.0,Ludivina Avila
1,"If youre good at memorizing, take him. His tests are solely based off few things from the horribly boring book he assigns and random things he says in lecture. Pay attention and youll make an easy A. He truly wants you to succeed in life. Hes very awkward at times which is funny. Too bad you have to show up since his class is easy.",3.0,4.0,David Veve
1,"Tough subject with good professor. Moves fast but provides slides,Practice exams VERY similar to exams and lets you make one index card. This class is nothing but a bunch a formulas and knowing how to use them n some excel, He knows his stuff REALLY well, You are getting real knowledge not textbook stuff. Take him but get ready to study n work hard",4.0,4.0,Joel Melendez
1,Lab exercises are given each week as meetings are set for once a week. Online classes were a waste of time as she spent 20 minutes to barely explain and put us into breakout rooms. Constantly bringing us in and out. Talks a lot about other things and will speed through topics. Will probably yell and be energetic. Teacher is okay and understanding.,3.0,3.0,Erica Sharar
1,He is a very kind and thoughtful teacher. He is so knowledgeable from graphic design to interaction design. I'm looking forward to take more classes with him.,5.0,4.0,Bert Emerson
1,Shauna is honestly amazing!!!,5.0,4.0,Shauna Pemberton
1,"Obviously those who don't want to do the work will give the worst reviews. Those who say she has an accent are plain ridiculous. She is very organized, gives wonderful lectures and has emailed back in a few minutes. So not sure what the complaints are about! Tough class, so do your WORK!!!!! She made an online class WORK! Great prof.",4.0,4.0,Roopa Prasad
0,"She makes this class really hard, but if you ask for help outside of class it will help. She moves too quickly through material, her accent makes her hard to understand, and she doesn't answer questions in class well. There are graded clicker questions each class. There is a semester long group project. Definitely suggest going to office hours.",2.0,4.0,Trista Wang
1,The professor is basically a live textbook (in a good way). If you don't like watching someone solve math problems though you can just read the textbook. Only part that really sucked was the TA. He's super harsh and mis-graded my homework several times.,5.0,3.0,Arie Israel
0,"Do not take Mr. Weiner's class. Do not. He doesn't answer questions, there are a lot of assignments. He is stubborn in his opinion. He can be very rude. The class is like a high-level sociology class instead of an intro class. There is so much reading and if you don't understand it he patronizes you. Just find some other professor, please.",1.0,4.0,David Weiner
1,"TAKE HIS CLASS! He is so cool. He will make the class fun. Gives review questions based on the book chapters and the same exact ones are on the exams. Exams are super easy! He does make you do essays but make sure you follow his directions on them. Not hard, if anything they are super easy because provides enough information in class to write essay",5.0,1.0,Joe Alvarez
1,"Great humor. Always gives you honest advice if you need it. She's a motivating person and works hard with her students as opposed to just watching them. Honestly, I love her.",5.0,2.0,Linda Thompson
1,"She enjoys teaching and makes class fun. I learned a lot from this class and I am grateful to her for it. She can be a harsh grader, but you can't learn from slacking off the whole time.",5.0,2.0,Tarah Foster
0,"I really wanted to enjoy this class because of the subject, but Professor Sewell makes it hard to. I've taken more academically rigorous classes, yet this professor has the harshest standards of grading I've witnessed so far. She does give instructions, but even when you try to adhere to her standards, it's not good enough. Regret signing up.",2.0,4.0,Lauren Sewell
1,"Prof Infante is such a nice and genuinely caring person. Despite the fact that I never understood a single reading and could probably, at the end of the semester, not tell you what this class is about I would take the course again in a heartbeat. It is rare you find a professor as nice and class discussion was always fun even when it was confusing!",5.0,2.0,Ignacio Infante
1,"Michael Elliot is an awesome professor. Not only does he nail down on information that you need, but he also has plenty of useful advice to go with it. His group projects may seem scary at first but he's there to offer guidance towards achieving your project's goal. All of the effort he puts into the class is for your benefit, so take advantage!",5.0,2.0,Michael Elliott
1,I personally liked this class. She always introduced new material which kept the class interesting. Lots of assignments but not hard. Is very strict on attendance.,4.0,3.0,Jennifer Sias
1,"Prof. Infante is super enthusiastic, kind, and reasonable. World Lit challenged my thinking but was never too stressful, and he both gave great lectures and made sure the discussions went somewhere. You can tell that he loves the subject matter, and he is really willing to help with papers. If you put in effort, your worldview will expand a lot!",5.0,3.0,Ignacio Infante
1,"Awesome teacher!! Grades are just 4 essays and attendance. I used to no like writing but after I took this class, I started to really like writing. Definitely take this class. I loved it so much. Dr. Hartman is amazing too. Very nice, caring, personable, and helpful.",5.0,3.0,Kathleen Hartman
1,"The class is mostly lectures, but she does a good job keeping it interesting. It is fast-paced and difficult to keep up with sometimes. There are 4 exams, 4 books, and a few other assignments. Don't buy the textbook, just go to class. Never used the textbook and was fine. Definitely show up to class or else the material will be hard to understand",5.0,3.0,Joanne Goldmanm
1,"Lisa is one of Coe's most amazing professors!  She makes the topics fun, intersting, and learnable.  Not too hard, not too easy, really funny, can't say enough about her!  Take her class!",5.0,2.0,Lisa Barnett
1,"Class lectures aren't that interesting. Lots and lots of reading for every single class period. Only one large paper to write, but smaller writing assignments throughout the semester and in class writing.",3.0,4.0,Aziza Bayou
0,"He likes to have a lot of classroom participation and is very energetic, but does it in a wrong way. Tries to take feedback from students but lots of times gets lost in what the feedback actually is. Picks on people a lot, and attendance is taken every class, so if you sometimes skip, might not be the best choice.",2.0,4.0,Shawn Richards
1,SHE IS THE BEST!!!!! she is very great!!!! when i was about to fail she told me what all i can do in her class to get my Grads up and inspired me to do BETTER in my studies! Great teacher hands down!!,5.0,1.0,Victoria Dixon
1,"She is a nice lady, but she is a harsh grader. You really have to earn your grade. I had to use outside resources a lot to come out with an A. It's hard, but it's definitely possible.",3.0,3.0,Sherrill Linder
1,"Absolutely Hysterical, Really do your readings though! He likes to mess with your head on tests. watch family guy he loves it! And for the love of anything don't say good things about UCLA he hates them",4.5,2.0,Mike McKenzie
1,"Brett took a dry course, Accounting, and made it bearable. I enjoyed his lectures and his humour. I highly recommend him for anyone who is required to take accounting and not overly interested in it.",4.0,3.0,Brett Goldsmith
1,"Jeri is amazing! She made me feel at home as a transfer student and helped me find a direction I wanted to take my art! I wish I had more classes with her, because she is one of the only one in the art department who will actually sit down with you and help you through things. Super fun lady as well! She has a sheep farm and a puppy she loves.",5.0,1.0,Jeri Robinson-Lawrence
1,"Great Prof, not my highest mark but she keeps it interesting. Very serious marker - no easy marks from her. She is however extremely accommodating and pushes students to achieve their fitness goals. Oh, and Also pretty easy to spend an hour a week looking at!",5.0,4.0,Sue Rochester
1,Go to class and pay attention and you will be fine. He is straight forward and will tell you what to study for each test and the final exam. His notes are very good and labs are not that bad. MUST TAKE FOR ME3500,5.0,2.0,Jonathan Maisonneuve
0,Horrible class structure and the professor is a bit crazy. I dropped this class because I had a bad feeling about him. He has lots of assignments and he is ridiculous about how he requires you to submit them. The class has a horrible structure and he treats the students like it is a second grade class.,1.0,4.0,Michael Zank
0,"The class consists of heavy reading work, weekly reflections, and an overarching group project that is based on the idea of creating a well rounded lesson plan. Note that this is a foundations course, so it was my first ever lesson plan. We were verbally torn apart in front of our class for 10 minutes. Still got an A but it was not a pleasant time.",1.0,4.0,Alina Reznitskaya
1,"If you think logically and have a good math/proof based background, Dr. Buhler's explanations will make a lot of sense. Otherwise, you may have trouble understanding him. However, he is helpful if you have questions, and is willing to listen to student feedback.",4.5,3.0,Jeremy Buhler
1,"ONLINE CIT 120. He was helpful & organized. This online class was VERY easy to understand. I would totally recommend him. Also, my BF took him too & my BF emailed him asking if he would still get a ?B? in the class if he didn?t do the last project & Mr. S said that he would SPOT HIM 5.5 points so he?d get an ?A? if he did the project. AMAZING.",5.0,1.0,Robert Scherbaum
1,"JAMS 505 with Rachel was great! Her lecture were interesting and she threw in some extra credit very often as long as you showed up. Her passion for research was very motivating. Although slightly disorganized, she will make sure you pass her class and is always ready to help you out. Will def be taking her again!",5.0,2.0,Rachael Jurek
1,"Marlowe's class was such a pain because the lectures were so boring, but she is an good professor and fairly easy. If you pay attention and do all your work, you'll get an A. Never cancels class. Probably would not take again",4.5,2.0,Emily Marlowe
1,Very helpful always has a positive attitude!!!,5.0,1.0,Jessie Cambic
1,PHI213 was a great class for me to learn a lot about bioethics and I'm glad I took this course with this professor! He was a real gem as a teacher and he was very considerate. He pays attention to you in class so make sure you are listening and providing feedback! He will call on you sometimes but you can tell him idk and he will let you go :),5.0,1.0,Keith Makedonsky
1,"She's really nice if you get on her good side. The class is hard and she's very passionate about the subject, so be prepared to work really hard! Talks forever but if you start your work while she talks in lab you'll get out faster; take good notes in lecture and you'll be fine!",5.0,5.0,Virginia Dudley
1,"This man is the best PE teacher ever. You can hardly show up to class and you will get an A. He is very helpful, he will work with you to improve your skills. Nice, funny, and caring. Take him if you have the chance. He is the best!",5.0,1.0,Robert Lofrano
1,"lots of note-taking, quizzes, and little assignments to turn in as well as a few annoying labs. i like him because he's so into the subject, but it was hard to take him yelling for us to speak at 8 am. also, he sighs and groans a lot during tests, which kind of drives me insane. and the tests are hard, but multiple choice.",3.0,4.0,David Boden
1,"the only class that i never wanted to miss. Great prof.,very helpful, nice, smart, n hot !",5.0,2.0,Fred Gaidies
1,Ms.P was the coolest teacher I've had so far. Very detailed and makes you think outside of the box. This was a great class and if you take her you will be glad you did.,5.0,4.0,Apryl Prentiss
1,"makes an impossible class not so bad. however, he teaches like a flipped classroom so you do homework then learn it the next day. this class is so hard he should have just taught it normally, but go to his office hours and he will help as much as he can. this class is either something you get or you dont, so good luck",4.0,5.0,Glenn Gentry
1,"Burke's a great guy. Took his advanced historical writing class and had to write a 20 page paper. (If you are a History or Social Studies Major at NKU you will have to write this paper no matter who you take 389 with) If you pay attention to his instruction and the resources he gives you, you'll make it. After the draft, the class is a breeze.",4.5,4.0,Burke Miller
0,"Class is very unorganized to the point where self-researching the quiz/test topics is where I actually learned anything. Tons of topics that are tested on and required to know yet only briefly mentioned in class, so studying for tests became looking up all the given 'key terms' on wikipedia. Lectures skip around and make no cohesive sense.",2.0,4.0,Matt Peisen
1,"This was an online class and each week, there were anywhere from 2 hours to upwards of 3-4 hours of lectures you had to watch. This is added on top of the weekly lab assignment you have to do. There is a quiz every week, but they're all open note. Tests aren't open note and make sure you study or it's gonna be pretty difficult.",4.0,4.0,Virginia Dudley
1,I was nervous to take bio but Ms Mcgee made it so easy to understand! Tests were all from the powerpoint and reviews for each test were online so there was never any confusion on what would be on the test. Hoping I can take  her again for bio 2,5.0,2.0,Ashley McGee
1,"Sensei Morales is one of a kind, seriously! He cares so much for all of his students which is the most important thing a professor can do, aside from making learning fun and easy esp a foreign language (WHICH HE DOES TOO!!!) 10/10 will be taking JPN 1121 with him. YOU WILL LEARN JAPANESE!",5.0,2.0,Juan Carlos Morales
1,"Dislikes: Talks fast through thought processes that he should really be writing down, clicker questions are not a great representation of tested material, exams are limited to only one hour so you have to race to finish. Likes: helpful one-on-one, makes practice exams available (best study material for this class), lots of grade buffers. Likable.",4.0,3.0,Dean Atkinson
1,Great teacher!!! He's funny and uses humor throughout the class.  The class is fun and very easy.  Take him if you can!,5.0,1.0,James Trammell
1,"Awesome professor. He will most definitely work with you if you have any issues or questions. He also responds to emails rather quickly, which is nice. As long as you put in effort, a good grade is not difficult to achieve in this class.",4.0,3.0,Mike Konen
0,"Vet Tech majors, beware. Dr. Woodard, while intelligent, has not a clue on how to teach. Consistently changes his mind about the material. Write down everything. He often veers off topic and rants about how students are not doing the work rather than teaching so that we can complete it. Will make you want to change majors. Just stick it out.",1.0,5.0,James Woodard
1,"She is a very funny and kind woman. However, I found her grading technique to be incredibly harsh. I have done well in other English and Comp courses, however this class has been a struggle. She is vague on descriptions of assignments. She sometimes also makes you feel stupid when answering questions. ",3.0,4.0,Regina Blue-Soloman
0,Hard grader and the test are really confusing and even with the supposed answer you can still get it wrong.,2.0,4.0,Courtney Kelley
1,The class is normally a community class yet this year it wasn't. Didn't give any test but your grade is made up of the writing you turn in. Not the hardest grader on essays. It was a very easy class. He does not follow the syllabus and we did not use the book. Over all the class is very essay just a lot of writing to do.,3.0,2.0,Carlton Smith
1,Jackie is the best teacher ever ! She is the best teacher ever ! Shes SUPER FAMOUS cause of her kindness and always respect her students. She always makes me feel so thrilled every time I attended in the class. She makes me feel like I WANT TO ATTEND TO THE CLASS. Thats the truth. She gave us so many games n if u pass it u will get HW PASS ��,5.0,1.0,Jackie Sheppard
0,"Avoid taking her for Phisiology. She is extremely horrible instructor for this subject and should not be allowed to teach it. She doesn't answer her emails, she is not thorough about what is covered on her exams. The study guides are almost useless. She is not very clear in explaining the material on her PowerPoints. This is by far the worst class!",2.0,5.0,Roli Prasad
1,"Claudine was a wonderful instructor! She gives clear expectations, is easy to communicate with, and genuinely cares about her students. She loves mental health and it's easy to see. You'd be lucky to have her!",5.0,2.0,Claudine Drefs
0,"Dr. Spiczak is interesting to listen to, but that's about it.  He is very enthusiastic and smart, but he treats a generals level class like a graduate level.  His class is very hard and he tests on obscure facts from the book that we don't discuss in class. Nice guy, bad teacher",1.5,3.0,Glenn Spiczak
0,"You will NOT get what you earn...grading is 100% subjective, and the class participation was NOT participation based... it was off the wall projects with WAY too little time to complete them....do'nt piss her off or you will get a bad grade...",1.0,5.0,Saroja Kanchi
1,"The material's pretty dry and I had him for a night class, so staying awake was always a challenge. Mostly, you have to attend lecture and memorize definitions. There is a huge group project (presentation and paper) at the end of the semester, but he grades easily on this.",5.0,2.0,Douglas Harding
1,"She is an inspirational women. She teaches her student to make the connection textbook to real life. She will not teach you she will help you make the connection. 80% is individual learning. Those comments below are from people who are lazy , expect everything to be handed down to them, and dont read before class.",5.0,3.0,Eillen Engelke
1,He is one of the best professors I have ever had. He is witty and funny as well as understanding. His lectures are actually interesting and he plays guitar for his classes sometimes.,5.0,3.0,James Hazell
1,There are participation points where you have to comment on something in the lectures. There are 3 papers in the class but he only keeps the highest grade. The class was hybrid this semester so I barely went to class and still got an A. He's really chill and funny. 10/10 would recommend,5.0,1.0,Anthony Bardo
0,"This was one of the worst classes I have ever taken. I am fairly certain I will retake it, not because I didn't pass but because I didn't get anything out of it. I don't feel like I have any better understanding of the subject. DON'T TAKE THIS TEACHER! This was a disaster of a class.",1.0,5.0,Clemens Heske
1,Dr. Field is the BEST professor at UNL. Tom is a very unique guy who really cares for the students in his courses. He really wants to cultivate a great future for everyone. His classes are very fun and exciting to attend. All information is very practical and relatable for the REAL world. Take as many classes with him as possible. Hes a GREAT guy!,5.0,1.0,Tom Field
0,"Very unprofessional and inappropriate at times.  Extremely laid back. Although, her adult lecture class is fairly easy. However, not a good instructor to learn from or gain experience with.",1.5,1.0,Dell Mars
0,Class was boring. I felt like I was having to teach myself the material out of the book,2.5,2.0,Janell Spencer
1,"She's loves math. She even has easier techniques other than the book's way to solve problems, be prepared to take lots of notes. Make sure you keep your binders up to date with notes and redo test, b/c she checks and gives extra points for that. Go to tutoring because you get extra points for that as well. Be prepared to buy 150$ TI-84 calculator",4.0,4.0,Maheta Wells
1,"I love her, but she is too lenient! My class was very disruptive, I was always extremely agitated, but she never took action. Also because she lets you turn your homework in very late, students who should've never passed recieved A's. But if you need help, she will go out of her way to tutor you every day!",5.0,1.0,Mari Nagase
1,"I have never had a professor give such meaningful and INCREDIBLY quick responses to my homework and assignments. You are such a responsible professor, and I appreciate feeling like my college dollars were well spent. It was a lot of work, but I actually learned a LOT in the class. Thank you Jonathon.",5.0,5.0,Jonathon Westover
1,Carol is a sweet lady who cares about her students. She has a tendency to ramble and can be boring at times. The homework was extremely hard. Tests are not so much based on knowledge as memorization.,2.5,2.0,Carol Tremblay
1,"I took two different accounting classes from him at WCC. Since he has a great background in real accounting fields, I got into the class and found myself interested. I was just taking them because of requirements at first, but Ken caught my interests and even made me think of changing majors. I am really thinking to major in Accounting now. ",5.0,4.0,Ken Jameson
1,You work for it and youll get an A. This is not a class where you can kick back but also shouldnt be your most tough class either .Honestly its fairly average. Everyone who hates here just didnt want to do the work. Do it and youll be fine. I promise,3.5,3.0,Diane Wolf
1,"Classes were kind of boring, but she is a good teacher. Liberal.",3.0,4.0,Joan Tucker
1,Really fun and enjoyable class. I enjoyed how we walked through the instructions as a class so that no one would get lost.,5.0,2.0,Thomas Collins
0,Thankfully tests are open book. All of class is spent reading power points. We work in groups in a lot for participation grades. She does count points off if you are absent.,2.0,2.0,Mary Wilson
1,Weaver is a very intelligent passionate professor. Long lectures due to all the information he wants you to know and sometimes repetitive. Many assigned readings but they are usually short. He has you get into groups and complete 4 projects throughout the semester. Take home midterm and final and is a reasonable grader. ,3.5,2.0,Russell Weaver
1,Ridiculous test questions.  I have my masters and I took this as part of a 2nd certification.  Hardest/ most obscure test questions ever.,3.0,4.0,Stephen Podewell
1,"Very sweet woman. Her grading seemed a bit arbitrary. She also didn't seem especially qualified to be teaching collegiate English. I would rather have taken a harder professor that actually made the subject interesting. Nearly every class was just ""filler"" and I never looked forward to going.",3.0,3.0,Michele Pajer
1,"I took professor Jassen for Cell Bio as well as A&P 1 and 2. Let me start off by saying that she is very nice and always open to talk if and when you need to. As for her teaching style, I found her extremely hard to follow. I put in a lot of effort but unfortunately it did not show with my grades.",3.0,5.0,Alison Jassen
1,Jeff Rules!,5.0,3.0,Jeff Allen
1,Wonderful professor and advisor Attendance matters,5.0,1.0,Judith Watson
